datetime,money,hour,day,month,weekday,Year,coffee_name_Americano with Milk,coffee_name_Cappuccino,coffee_name_Cocoa,coffee_name_Cortado,coffee_name_Espresso,coffee_name_Hot Chocolate,coffee_name_Latte,cash_type_1
31:50.9,29,15,13,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38:14.6,27.92,8,14,5,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
39:25.5,27.92,8,14,5,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
40:17.5,27.92,8,14,5,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
19:23.2,37.72,10,14,5,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
32:29.4,37.72,11,14,5,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
34:12.9,37.72,11,14,5,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
04:54.6,37.72,14,14,5,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
06:00.4,32.82,14,14,5,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
01:54.8,27.92,15,14,5,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
57:57.2,32.82,16,14,5,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
59:10.2,37.72,16,14,5,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
51:25.2,37.72,22,14,5,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
40:05.7,37.72,8,15,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
14:19.4,23.02,11,15,5,2,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
19:10.0,27.92,11,15,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
34:35.1,27.92,13,15,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
35:29.2,27.92,13,15,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
36:27.3,27.92,13,15,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
55:29.0,32.82,13,15,5,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
38:10.8,29,14,15,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38:52.3,27.92,14,15,5,2,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
39:44.4,27.92,14,15,5,2,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
28:58.6,23.02,17,15,5,2,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
20:34.8,37.72,20,15,5,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
38:42.5,32.82,10,16,5,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
39:49.4,32.82,10,16,5,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
42:50.3,39,11,16,5,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
44:20.8,39,11,16,5,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14:00.1,32.82,12,16,5,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15:16.3,37.72,15,16,5,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
44:31.5,37.72,17,16,5,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
12:56.9,37.72,18,16,5,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
13:58.2,37.72,18,16,5,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
00:48.5,27.92,9,17,5,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
30:27.6,32.82,11,17,5,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
58:03.1,34,14,17,5,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
55:18.5,32.82,19,17,5,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
56:46.8,37.72,19,17,5,4,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
37:52.9,37.72,20,17,5,4,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
34:50.8,27.92,22,17,5,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
36:33.4,37.72,22,17,5,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
37:42.8,37.72,22,17,5,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
01:37.9,37.72,8,18,5,5,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
02:40.0,37.72,8,18,5,5,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15:56.1,32.82,11,18,5,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
48:29.4,32.82,16,18,5,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49:27.1,32.82,16,18,5,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
58:44.2,32.82,19,18,5,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22:53.1,37.72,20,18,5,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
05:27.5,39,22,18,5,5,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58:38.3,27.92,7,19,5,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
59:33.5,27.92,7,19,5,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
00:35.1,37.72,8,19,5,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28:49.7,24,9,19,5,6,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
14:26.7,32.82,12,19,5,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
43:40.0,27.92,14,19,5,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
58:58.2,32.82,15,19,5,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12:36.3,32.82,18,19,5,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
13:47.8,23.02,18,19,5,6,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
16:30.0,37.72,18,19,5,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
51:07.0,37.72,19,19,5,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15:41.8,37.72,21,19,5,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
18:36.1,37.72,21,19,5,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
05:59.2,32.82,10,20,5,0,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
17:51.9,37.72,10,20,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
58:48.4,37.72,10,20,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
15:16.4,27.92,11,20,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
16:19.6,27.92,11,20,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
27:13.4,27.92,13,20,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28:10.4,27.92,13,20,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
13:19.0,32.82,14,20,5,0,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14:31.4,37.72,14,20,5,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
32:21.3,29,14,20,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12:51.1,37.72,17,20,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
13:56.9,37.72,17,20,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
36:48.3,32.82,20,20,5,0,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
37:57.3,37.72,20,20,5,0,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
46:52.1,27.92,20,20,5,0,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
36:54.0,32.82,21,20,5,0,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
37:57.8,32.82,21,20,5,0,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
27:38.2,37.72,8,21,5,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
43:50.7,29,9,21,5,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44:40.3,34,9,21,5,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
46:09.4,39,9,21,5,1,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
05:08.0,39,10,21,5,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
10:20.0,37.72,16,21,5,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
13:24.0,23.02,18,21,5,1,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
11:09.2,37.72,19,21,5,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
13:48.4,37.72,20,21,5,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
34:41.8,37.72,9,22,5,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49:47.0,32.82,10,22,5,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
18:14.3,27.92,11,22,5,2,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
34:55.0,32.82,11,22,5,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
29:50.8,27.92,12,22,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
30:43.3,27.92,12,22,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
00:20.5,32.82,14,22,5,2,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
24:58.1,37.72,19,22,5,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
25:58.6,37.72,19,22,5,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
23:53.0,37.72,21,22,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
24:49.6,37.72,21,22,5,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10:19.6,37.72,10,23,5,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22:06.6,23.02,12,23,5,3,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
55:16.6,37.72,15,23,5,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
56:27.2,37.72,15,23,5,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
18:14.1,37.72,16,23,5,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
41:00.0,37.72,16,23,5,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
14:33.2,37.72,17,23,5,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15:44.9,37.72,17,23,5,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
03:53.9,27.92,19,23,5,3,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
17:28.4,37.72,19,23,5,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
18:26.4,37.72,19,23,5,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
42:31.5,37.72,19,23,5,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15:01.4,37.72,20,23,5,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
16:24.2,37.72,20,23,5,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
48:10.8,32.82,22,23,5,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
55:36.9,39,22,23,5,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
11:59.2,27.92,11,24,5,4,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
15:08.3,27.92,11,24,5,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
16:13.0,27.92,11,24,5,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
07:19.8,37.72,16,24,5,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
17:40.3,27.92,18,24,5,4,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
18:36.7,27.92,18,24,5,4,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
30:40.2,32.82,22,24,5,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
40:58.8,29,7,25,5,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13:53.4,37.72,12,25,5,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
40:23.6,29,12,25,5,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
42:10.3,32.82,12,25,5,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
43:13.3,32.82,12,25,5,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
58:12.0,32.82,12,25,5,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
47:09.6,32.82,16,25,5,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
48:16.8,27.92,16,25,5,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
20:02.2,37.72,10,26,5,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
24:49.8,32.82,14,26,5,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
26:05.2,27.92,14,26,5,6,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
40:58.9,32.82,14,26,5,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
19:15.5,37.72,17,26,5,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
09:52.8,37.72,18,26,5,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
11:02.2,37.72,18,26,5,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
13:14.3,27.92,18,26,5,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
39:18.8,37.72,18,26,5,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
59:15.0,37.72,20,26,5,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
00:05.6,37.72,21,26,5,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
02:36.9,27.92,21,26,5,6,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
03:51.8,37.72,21,26,5,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
04:58.8,37.72,21,26,5,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
06:02.6,37.72,21,26,5,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
34:55.3,27.92,11,27,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
05:21.7,32.82,14,27,5,0,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
06:43.6,37.72,14,27,5,0,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
11:34.1,27.92,15,27,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14:05.8,27.92,15,27,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
50:55.8,37.72,17,27,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
00:51.0,27.92,18,27,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
16:27.4,37.72,19,27,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
17:38.7,37.72,19,27,5,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
29:07.1,32.82,21,27,5,0,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
30:19.8,37.72,21,27,5,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
37:09.0,32.82,8,28,5,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
20:10.7,32.82,9,28,5,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
48:18.5,37.72,11,28,5,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14:40.4,37.72,13,28,5,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10:53.7,37.72,14,28,5,1,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
25:39.3,27.92,16,28,5,1,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
21:44.0,39,17,28,5,1,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:29.1,27.92,19,28,5,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10:31.1,37.72,19,28,5,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
24:32.2,32.82,20,28,5,1,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
50:19.4,27.92,20,28,5,1,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14:43.7,37.72,9,29,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
48:46.8,39,10,29,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14:02.9,37.72,11,29,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
10:48.5,27.92,15,29,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22:56.3,37.72,15,29,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
45:12.7,37.72,15,29,5,2,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
45:03.9,37.72,16,29,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
24:03.3,27.92,18,29,5,2,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
24:59.3,37.72,18,29,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
30:42.2,37.72,20,29,5,2,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
32:35.2,37.72,20,29,5,2,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
29:06.3,37.72,8,30,5,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
30:21.6,37.72,8,30,5,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
37:05.4,32.82,8,30,5,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
47:59.1,37.72,9,30,5,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
56:15.5,32.82,14,30,5,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
16:15.7,23.02,15,30,5,3,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
17:38.7,23.02,15,30,5,3,2024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
53:11.2,37.72,19,30,5,3,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
31:05.4,37.72,20,30,5,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
46:13.8,37.72,20,30,5,3,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
47:21.6,32.82,20,30,5,3,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
53:57.3,32.82,7,31,5,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
21:07.8,37.72,9,31,5,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
23:58.8,39,9,31,5,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
38:07.9,37.72,10,31,5,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
39:06.1,37.72,10,31,5,4,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
50:13.0,32.82,14,31,5,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
23:44.6,37.72,18,31,5,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
25:03.3,37.72,18,31,5,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
06:39.2,37.72,20,31,5,4,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
33:06.4,32.82,20,31,5,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
34:32.9,37.72,20,31,5,4,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
05:47.1,37.72,22,31,5,4,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
06:52.5,32.82,22,31,5,4,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
07:55.4,27.92,22,31,5,4,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
27:01.7,27.92,8,1,6,5,2024,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
48:24.8,37.72,9,1,6,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
38:09.4,37.72,11,1,6,5,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
28:53.7,32.82,14,1,6,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
20:12.8,32.82,18,1,6,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
21:15.4,32.82,18,1,6,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
50:10.5,37.72,20,1,6,5,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
51:13.6,37.72,20,1,6,5,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
54:59.3,39,20,1,6,5,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
59:09.7,37.72,20,1,6,5,2024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
51:05.0,32.82,21,1,6,5,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
03:25.8,37.72,20,2,6,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
24:02.4,32.82,20,2,6,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
25:07.2,37.72,20,2,6,6,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
07:20.5,32.82,21,2,6,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
30:12.4,37.72,21,2,6,6,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
43:10.6,34,22,2,6,6,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12:04.1,37.72,10,3,6,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
27:49.8,37.72,10,3,6,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
31:42.3,37.72,14,3,6,0,2024,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
33:01.0,32.82,14,3,6,0,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
34:06.9,37.72,14,3,6,0,2024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
42:51.7,34,21,3,6,0,2024,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
